customer_id,gender,customer_type,age,type_of_travel,class,flight_distance,inflight_wifi_service,departure_arrival_time_convenience,ease_of_online_booking,gate_location,food_and_drink,online_boarding,seat_comfort,inflight_entertainment,on_board_service,leg_room_service,baggage_handling,checkin_service,inflight_service,cleanliness,departure_delay_in_minutes,arrival_delay_in_minutes,satisfaction
46552,M,loyal,61,business,business,125,3.0,3.0,3.0,3.0,4.0,4.0,3.0,5.0,5.0,5.0,5,3.0,5.0,2.0,60,60,satisfied
66451,F,loyal,55,business,business,2242,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5,1.0,5.0,3.0,35,32,satisfied
5051,F,disloyal,42,business,business,224,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,4,3.0,5.0,3.0,9,37,neutral or dissatisfied
71336,M,loyal,69,personal,eco,1514,4.0,5.0,4.0,2.0,1.0,4.0,1.0,1.0,3.0,2.0,3,3.0,4.0,1.0,60,66,neutral or dissatisfied
50969,M,loyal,62,personal,eco,421,3.0,5.0,3.0,4.0,5.0,3.0,5.0,5.0,3.0,1.0,3,3.0,1.0,5.0,68,83,neutral or dissatisfied
117007,M,loyal,49,business,business,1931,,,,2.0,3.0,3.0,3.0,3.0,5.0,4.0,4,3.0,4.0,3.0,264,270,satisfied
102627,M,loyal,67,personal,business,365,2.0,1.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,5,4.0,2.0,3.0,85,71,neutral or dissatisfied
111911,F,loyal,23,personal,eco plus,628,3.0,5.0,3.0,3.0,5.0,3.0,5.0,5.0,3.0,3.0,5,3.0,4.0,5.0,35,40,neutral or dissatisfied
22955,F,loyal,56,business,eco,817,4.0,4.0,3.0,3.0,2.0,4.0,1.0,4.0,4.0,4.0,4,5.0,4.0,5.0,43,41,satisfied
17733,F,loyal,42,business,business,3910,3.0,5.0,5.0,5.0,3.0,4.0,4.0,3.0,3.0,3.0,3,3.0,3.0,2.0,81,68,neutral or dissatisfied
117821,F,loyal,45,personal,eco,328,3.0,3.0,3.0,3.0,3.0,5.0,3.0,1.0,3.0,4.0,4,3.0,3.0,3.0,132,135,neutral or dissatisfied
31576,F,loyal,24,business,business,2941,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,1.0,5.0,1,2.0,3.0,5.0,45,49,satisfied
60982,M,loyal,63,personal,eco,888,3.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,5.0,5,5.0,4.0,1.0,21,37,neutral or dissatisfied
107627,F,loyal,38,personal,eco,423,1.0,,1.0,3.0,1.0,4.0,4.0,3.0,2.0,5.0,5,4.0,5.0,4.0,184,195,neutral or dissatisfied
60757,F,loyal,29,business,business,804,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,5.0,3.0,4,5.0,4.0,4.0,97,84,satisfied
24802,M,loyal,51,business,business,894,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,5,3.0,4.0,3.0,135,123,satisfied
92362,M,loyal,22,business,business,1947,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5,5.0,4.0,5.0,57,70,satisfied
15803,M,loyal,22,personal,eco,246,3.0,4.0,3.0,1.0,1.0,3.0,1.0,1.0,4.0,2.0,5,1.0,5.0,1.0,110,95,neutral or dissatisfied
101855,F,loyal,12,business,eco,519,5.0,2.0,2.0,2.0,5.0,4.0,1.0,5.0,4.0,1.0,3,3.0,3.0,5.0,72,60,neutral or dissatisfied
17804,F,loyal,35,business,business,2846,2.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,2,1.0,2.0,2.0,31,59,neutral or dissatisfied
115748,M,loyal,69,business,eco,373,3.0,1.0,5.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,2,3.0,3.0,3.0,48,60,neutral or dissatisfied
15064,M,loyal,51,personal,eco,488,2.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,2,2.0,1.0,2.0,318,317,neutral or dissatisfied
109527,M,disloyal,35,business,eco,834,1.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,3,1.0,3.0,1.0,40,42,neutral or dissatisfied
70493,F,loyal,17,business,business,867,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,3,2.0,3.0,2.0,0,42,neutral or dissatisfied
84868,M,loyal,63,personal,eco,534,2.0,4.0,2.0,4.0,1.0,2.0,1.0,1.0,5.0,3.0,4,3.0,5.0,1.0,42,34,neutral or dissatisfied
121110,F,loyal,60,business,business,2370,5.0,5.0,3.0,5.0,4.0,4.0,4.0,5.0,4.0,3.0,4,4.0,4.0,4.0,0,39,satisfied
87173,F,loyal,54,business,business,946,3.0,3.0,3.0,3.0,4.0,5.0,5.0,4.0,4.0,4.0,4,3.0,4.0,5.0,97,70,satisfied
76404,F,loyal,65,personal,eco plus,931,3.0,5.0,3.0,1.0,5.0,4.0,5.0,5.0,5.0,3.0,5,5.0,5.0,3.0,11,39,neutral or dissatisfied
6516,F,loyal,30,business,business,2875,2.0,1.0,1.0,1.0,3.0,2.0,2.0,4.0,1.0,4.0,3,2.0,2.0,2.0,78,171,neutral or dissatisfied
9231,F,loyal,38,business,eco,177,1.0,4.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,4,4.0,4.0,1.0,13,44,neutral or dissatisfied
117287,F,loyal,39,business,business,304,1.0,1.0,1.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,4,5.0,4.0,5.0,62,58,satisfied
129687,F,disloyal,36,business,eco,337,1.0,,1.0,4.0,1.0,2.0,2.0,1.0,3.0,3.0,3,2.0,1.0,2.0,227,246,neutral or dissatisfied
19608,F,disloyal,36,business,eco,416,3.0,3.0,3.0,4.0,2.0,3.0,2.0,2.0,2.0,4.0,4,1.0,3.0,2.0,113,115,neutral or dissatisfied
117808,F,disloyal,45,business,eco,328,1.0,1.0,,4.0,5.0,,5.0,5.0,2.0,2.0,4,1.0,3.0,5.0,48,51,neutral or dissatisfied
80104,F,loyal,45,business,business,1620,2.0,2.0,2.0,2.0,5.0,5.0,5.0,4.0,4.0,4.0,4,3.0,4.0,5.0,58,43,satisfied
18241,F,loyal,40,business,business,235,,,,3.0,2.0,2.0,4.0,4.0,4.0,4.0,4,5.0,4.0,5.0,87,92,satisfied
38289,M,loyal,31,personal,eco plus,1050,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,5,3.0,3.0,3.0,135,127,neutral or dissatisfied
120210,M,loyal,38,business,business,1430,3.0,5.0,5.0,5.0,1.0,2.0,2.0,3.0,3.0,3.0,3,3.0,3.0,4.0,17,39,neutral or dissatisfied
45610,M,loyal,42,business,business,1643,5.0,2.0,5.0,5.0,3.0,2.0,5.0,5.0,5.0,5.0,3,5.0,5.0,3.0,38,56,satisfied
16188,F,disloyal,33,business,eco,212,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3,4.0,4.0,3.0,40,51,neutral or dissatisfied
114377,F,loyal,52,personal,eco plus,862,2.0,4.0,2.0,4.0,3.0,5.0,5.0,1.0,1.0,2.0,1,3.0,1.0,3.0,58,50,neutral or dissatisfied
46855,F,loyal,34,business,business,3207,2.0,2.0,2.0,2.0,4.0,1.0,5.0,4.0,4.0,4.0,4,1.0,4.0,1.0,12,37,satisfied
109622,F,loyal,52,business,business,930,1.0,1.0,1.0,1.0,2.0,5.0,4.0,2.0,2.0,2.0,2,3.0,2.0,4.0,42,38,satisfied
100412,M,loyal,63,business,eco plus,1165,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,5.0,3,2.0,4.0,3.0,3,45,neutral or dissatisfied
123887,F,loyal,24,personal,eco,544,5.0,3.0,5.0,4.0,4.0,5.0,4.0,4.0,1.0,4.0,3,2.0,4.0,4.0,0,62,satisfied
11811,M,loyal,42,business,business,2072,5.0,1.0,5.0,5.0,2.0,4.0,4.0,4.0,4.0,4.0,4,3.0,4.0,5.0,121,106,satisfied
60786,F,loyal,41,personal,eco plus,628,2.0,5.0,3.0,1.0,3.0,1.0,5.0,2.0,2.0,3.0,1,5.0,2.0,2.0,7,33,neutral or dissatisfied
10978,M,loyal,39,business,eco,396,3.0,5.0,5.0,5.0,3.0,2.0,3.0,3.0,4.0,5.0,3,1.0,3.0,3.0,48,34,neutral or dissatisfied
21464,F,loyal,47,business,eco,399,3.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,5.0,3.0,4,3.0,1.0,3.0,158,147,neutral or dissatisfied
55290,M,loyal,55,business,business,1185,3.0,3.0,1.0,3.0,5.0,1.0,5.0,5.0,5.0,5.0,5,4.0,5.0,1.0,42,40,satisfied
70502,F,loyal,64,personal,eco,867,4.0,1.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,2,1.0,2.0,3.0,49,31,neutral or dissatisfied
113643,M,loyal,45,personal,eco,397,3.0,3.0,3.0,4.0,4.0,3.0,1.0,4.0,3.0,5.0,4,4.0,3.0,4.0,42,40,neutral or dissatisfied
58342,F,disloyal,22,business,business,296,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,3,4.0,3.0,2.0,81,82,neutral or dissatisfied
83231,F,disloyal,28,business,business,1979,3.0,2.0,2.0,3.0,4.0,2.0,4.0,4.0,5.0,5.0,3,3.0,5.0,4.0,67,38,neutral or dissatisfied
2276,M,disloyal,39,business,business,691,4.0,4.0,4.0,3.0,1.0,4.0,1.0,1.0,3.0,4.0,4,4.0,4.0,1.0,67,65,neutral or dissatisfied
55136,F,loyal,70,personal,eco,1379,3.0,3.0,3.0,3.0,2.0,4.0,3.0,2.0,2.0,3.0,2,1.0,2.0,1.0,49,38,neutral or dissatisfied
48203,M,loyal,45,business,business,3032,5.0,5.0,5.0,5.0,1.0,4.0,3.0,5.0,5.0,5.0,5,5.0,5.0,4.0,40,36,satisfied
72561,F,disloyal,30,business,eco,985,1.0,1.0,1.0,3.0,1.0,1.0,3.0,4.0,3.0,4.0,3,3.0,1.0,3.0,154,157,neutral or dissatisfied
90107,M,loyal,28,business,business,2992,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2,4.0,2.0,3.0,39,40,neutral or dissatisfied
124807,F,disloyal,49,business,eco,280,3.0,1.0,3.0,4.0,1.0,3.0,3.0,1.0,3.0,3.0,4,2.0,3.0,1.0,78,63,neutral or dissatisfied
8964,M,loyal,11,personal,eco,812,3.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,4.0,3.0,3,1.0,3.0,1.0,49,162,neutral or dissatisfied
114773,F,loyal,46,business,business,2071,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2,3.0,2.0,4.0,39,38,satisfied
3221,F,loyal,48,business,business,2903,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4,5.0,4.0,5.0,43,43,satisfied
46768,F,loyal,53,personal,eco plus,73,2.0,5.0,2.0,4.0,2.0,4.0,5.0,1.0,1.0,2.0,1,5.0,1.0,3.0,54,54,neutral or dissatisfied
17577,M,loyal,30,business,business,2343,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,4.0,4.0,3,3.0,1.0,3.0,149,108,neutral or dissatisfied
80867,F,loyal,64,personal,eco,484,4.0,4.0,4.0,2.0,3.0,2.0,1.0,1.0,1.0,4.0,1,3.0,1.0,2.0,40,41,neutral or dissatisfied
91757,F,loyal,31,business,business,2013,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5,4.0,5.0,4.0,78,82,satisfied
116398,F,loyal,21,personal,eco,358,1.0,4.0,1.0,2.0,4.0,1.0,4.0,4.0,4.0,2.0,4,5.0,5.0,4.0,39,40,neutral or dissatisfied
101269,M,loyal,42,personal,eco,2176,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,3,2.0,5.0,1.0,70,42,neutral or dissatisfied
65212,M,loyal,57,business,business,1951,1.0,1.0,1.0,1.0,3.0,5.0,4.0,5.0,5.0,4.0,5,5.0,5.0,4.0,59,52,satisfied
38053,M,loyal,58,business,business,2945,1.0,1.0,1.0,1.0,4.0,4.0,2.0,4.0,4.0,4.0,4,3.0,4.0,3.0,37,39,satisfied
19600,F,disloyal,22,business,eco plus,173,3.0,3.0,3.0,4.0,5.0,3.0,5.0,5.0,4.0,1.0,3,1.0,3.0,5.0,20,31,neutral or dissatisfied
56427,F,disloyal,45,business,business,719,1.0,1.0,1.0,3.0,1.0,2.0,3.0,4.0,5.0,4.0,5,3.0,3.0,3.0,132,115,neutral or dissatisfied
98832,F,loyal,40,personal,eco,763,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,1.0,4.0,3,4.0,3.0,3.0,34,39,neutral or dissatisfied
87154,F,loyal,34,business,business,946,3.0,3.0,5.0,3.0,3.0,5.0,5.0,4.0,4.0,4.0,4,4.0,4.0,4.0,36,62,satisfied
15710,F,disloyal,25,business,eco,419,2.0,2.0,2.0,2.0,4.0,2.0,4.0,4.0,4.0,1.0,1,3.0,1.0,4.0,63,57,neutral or dissatisfied
50937,F,loyal,50,personal,eco,262,4.0,3.0,4.0,3.0,2.0,2.0,5.0,1.0,1.0,4.0,1,1.0,1.0,3.0,60,79,neutral or dissatisfied
95356,F,loyal,28,personal,eco,248,3.0,4.0,3.0,4.0,1.0,3.0,1.0,1.0,5.0,2.0,5,4.0,4.0,1.0,31,34,neutral or dissatisfied
126693,M,disloyal,39,business,business,2521,4.0,4.0,4.0,1.0,1.0,4.0,1.0,1.0,4.0,4.0,4,3.0,4.0,1.0,0,45,neutral or dissatisfied
77282,F,loyal,55,business,eco,1931,3.0,4.0,4.0,4.0,2.0,4.0,4.0,2.0,2.0,3.0,2,1.0,2.0,2.0,112,101,neutral or dissatisfied
19338,M,loyal,36,personal,eco,694,3.0,5.0,2.0,3.0,4.0,2.0,1.0,4.0,3.0,2.0,5,3.0,4.0,4.0,53,63,neutral or dissatisfied
55646,M,loyal,52,business,business,315,2.0,2.0,2.0,2.0,5.0,5.0,4.0,5.0,5.0,5.0,5,3.0,5.0,5.0,57,65,satisfied
4647,F,loyal,60,business,business,327,1.0,1.0,1.0,1.0,4.0,4.0,4.0,5.0,4.0,4.0,5,4.0,3.0,4.0,118,137,satisfied
15328,F,disloyal,25,business,eco,199,1.0,2.0,1.0,4.0,1.0,3.0,3.0,1.0,5.0,4.0,4,3.0,2.0,3.0,184,170,neutral or dissatisfied
7892,F,loyal,41,personal,eco,910,3.0,4.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,5,2.0,2.0,3.0,0,32,neutral or dissatisfied
57697,M,loyal,53,business,eco,467,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,2,1.0,3.0,5.0,0,46,satisfied
103943,M,disloyal,25,business,eco,533,4.0,3.0,4.0,4.0,5.0,4.0,3.0,5.0,4.0,1.0,3,2.0,3.0,5.0,69,58,neutral or dissatisfied
49499,M,disloyal,22,business,eco,109,3.0,1.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,2,3.0,2.0,4.0,50,52,neutral or dissatisfied
51373,M,loyal,60,personal,eco plus,209,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,5.0,4,2.0,3.0,1.0,64,45,neutral or dissatisfied
106365,F,loyal,47,business,business,674,2.0,2.0,2.0,2.0,4.0,5.0,4.0,5.0,5.0,5.0,5,3.0,5.0,4.0,37,41,satisfied
5594,M,loyal,60,business,business,685,4.0,4.0,4.0,4.0,2.0,5.0,4.0,4.0,4.0,4.0,4,3.0,4.0,4.0,75,68,satisfied
114374,F,disloyal,17,business,eco plus,967,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,4,2.0,3.0,1.0,0,44,neutral or dissatisfied
46528,F,loyal,57,business,eco,125,3.0,3.0,4.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3,3.0,3.0,1.0,88,93,satisfied
98371,M,loyal,66,personal,eco,1189,1.0,5.0,1.0,2.0,2.0,1.0,2.0,2.0,5.0,3.0,5,3.0,5.0,2.0,53,41,neutral or dissatisfied
2243,F,disloyal,43,business,business,690,3.0,3.0,3.0,4.0,5.0,3.0,5.0,5.0,5.0,3.0,4,3.0,4.0,5.0,49,45,neutral or dissatisfied
119295,F,disloyal,61,business,business,214,2.0,2.0,2.0,3.0,5.0,2.0,5.0,5.0,3.0,2.0,5,3.0,5.0,5.0,93,130,neutral or dissatisfied
11119,M,loyal,24,personal,eco,224,1.0,3.0,1.0,4.0,3.0,1.0,3.0,3.0,1.0,4.0,4,1.0,4.0,3.0,82,72,neutral or dissatisfied
39289,M,loyal,61,personal,eco,67,2.0,5.0,2.0,3.0,5.0,2.0,5.0,5.0,3.0,2.0,4,5.0,5.0,5.0,71,64,neutral or dissatisfied
19371,M,loyal,68,personal,eco,476,2.0,3.0,2.0,2.0,5.0,2.0,5.0,5.0,1.0,5.0,2,5.0,2.0,5.0,53,35,neutral or dissatisfied
41106,F,disloyal,36,business,eco,216,4.0,4.0,4.0,4.0,2.0,4.0,5.0,2.0,2.0,3.0,4,1.0,4.0,2.0,52,85,neutral or dissatisfied
50970,F,loyal,26,personal,eco,250,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,3,5.0,3.0,3.0,128,126,neutral or dissatisfied
43754,M,loyal,45,business,eco,386,5.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,2.0,5,4.0,5.0,5.0,45,46,satisfied
71982,F,loyal,44,business,eco,1037,4.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4,5.0,4.0,3.0,94,76,satisfied
26556,F,disloyal,27,business,business,515,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,5.0,3.0,4,3.0,5.0,2.0,68,61,neutral or dissatisfied
7847,F,loyal,52,business,business,3617,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5,4.0,5.0,3.0,39,38,satisfied
54947,F,loyal,53,personal,business,1504,3.0,4.0,3.0,3.0,1.0,5.0,1.0,1.0,1.0,3.0,1,5.0,1.0,3.0,22,60,neutral or dissatisfied
119171,M,loyal,34,business,business,3139,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5,5.0,5.0,3.0,72,82,satisfied
53021,M,loyal,66,business,business,3088,3.0,1.0,3.0,1.0,3.0,3.0,4.0,3.0,3.0,3.0,3,3.0,3.0,2.0,42,33,neutral or dissatisfied
67333,M,loyal,39,business,business,1471,4.0,2.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4,3.0,4.0,4.0,22,36,satisfied
9575,M,loyal,58,business,business,228,2.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,4,2.0,4.0,2.0,167,194,neutral or dissatisfied
959,F,loyal,74,business,business,102,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4,2.0,4.0,2.0,31,34,neutral or dissatisfied
69280,F,loyal,64,personal,eco,733,2.0,1.0,2.0,3.0,2.0,1.0,1.0,3.0,3.0,1.0,3,1.0,2.0,1.0,132,137,neutral or dissatisfied
61203,F,loyal,28,business,business,3665,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,3.0,4.0,4,4.0,4.0,4.0,44,77,satisfied
15788,F,disloyal,33,business,eco plus,198,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,3,4.0,3.0,4.0,165,165,neutral or dissatisfied
128398,M,disloyal,26,business,eco,651,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,4.0,1.0,2,4.0,3.0,2.0,54,43,neutral or dissatisfied
55489,F,disloyal,25,business,business,1739,3.0,,3.0,4.0,5.0,3.0,1.0,5.0,5.0,5.0,3,5.0,5.0,5.0,57,54,neutral or dissatisfied
50849,F,loyal,8,personal,eco,337,3.0,4.0,3.0,3.0,4.0,3.0,2.0,4.0,5.0,5.0,5,3.0,5.0,4.0,19,32,neutral or dissatisfied
109840,F,loyal,47,business,business,3270,3.0,3.0,3.0,3.0,5.0,5.0,5.0,3.0,5.0,5.0,5,5.0,3.0,5.0,188,180,satisfied
110968,F,loyal,35,personal,business,197,2.0,1.0,2.0,2.0,5.0,2.0,2.0,5.0,5.0,2.0,5,2.0,5.0,3.0,25,39,neutral or dissatisfied
112553,M,disloyal,29,business,eco plus,853,2.0,2.0,2.0,3.0,5.0,2.0,5.0,5.0,4.0,4.0,3,2.0,3.0,5.0,36,40,neutral or dissatisfied
104213,F,loyal,22,business,business,680,3.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,4,3.0,4.0,5.0,4,70,satisfied
34397,F,loyal,52,business,eco,612,3.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,3,1.0,3.0,1.0,29,43,neutral or dissatisfied
52804,M,disloyal,31,business,eco,2021,3.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,5.0,4,5.0,4.0,4.0,27,31,neutral or dissatisfied
100703,M,loyal,58,personal,eco,628,3.0,5.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,5,5.0,4.0,3.0,41,36,neutral or dissatisfied
6887,M,loyal,45,business,business,265,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5,5.0,4.0,5.0,252,275,satisfied
35038,M,loyal,43,business,business,2397,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4,3.0,4.0,3.0,59,49,satisfied
87028,M,loyal,31,personal,business,594,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,4,2.0,3.0,2.0,185,186,neutral or dissatisfied
16160,M,loyal,49,business,business,277,3.0,3.0,3.0,3.0,2.0,3.0,2.0,5.0,5.0,5.0,5,3.0,5.0,2.0,108,107,satisfied
42426,M,loyal,47,personal,eco plus,412,2.0,4.0,2.0,3.0,1.0,2.0,1.0,1.0,3.0,2.0,4,5.0,5.0,1.0,68,48,neutral or dissatisfied
101957,F,loyal,77,business,eco,628,3.0,5.0,5.0,5.0,4.0,4.0,3.0,3.0,3.0,3.0,3,3.0,3.0,3.0,24,43,neutral or dissatisfied
93015,M,disloyal,36,business,eco,707,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4,3.0,3.0,3.0,43,34,neutral or dissatisfied
109440,F,loyal,34,business,business,2820,4.0,4.0,4.0,4.0,2.0,4.0,5.0,5.0,5.0,5.0,5,4.0,5.0,5.0,65,105,satisfied
44855,M,loyal,22,business,eco,585,,3.0,,2.0,5.0,,5.0,5.0,3.0,2.0,2,3.0,3.0,5.0,107,103,satisfied
71630,F,loyal,33,business,business,3254,1.0,5.0,5.0,5.0,3.0,1.0,2.0,1.0,1.0,1.0,1,3.0,1.0,1.0,36,35,neutral or dissatisfied
14763,M,loyal,24,personal,eco,533,2.0,5.0,2.0,2.0,2.0,5.0,4.0,5.0,4.0,5.0,5,4.0,4.0,4.0,189,183,neutral or dissatisfied
15148,M,loyal,67,personal,eco,912,4.0,2.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,3.0,4,2.0,4.0,2.0,152,175,satisfied
16115,F,loyal,45,business,business,1522,4.0,4.0,4.0,4.0,3.0,2.0,3.0,5.0,5.0,5.0,5,1.0,5.0,3.0,110,121,satisfied
15124,M,loyal,46,business,eco,912,3.0,2.0,2.0,2.0,4.0,3.0,4.0,4.0,2.0,3.0,4,4.0,3.0,4.0,46,56,neutral or dissatisfied
71767,F,loyal,37,business,business,1846,5.0,5.0,5.0,5.0,2.0,5.0,5.0,4.0,4.0,4.0,4,4.0,4.0,4.0,43,36,satisfied
101075,M,loyal,50,business,business,1069,3.0,3.0,3.0,3.0,3.0,5.0,4.0,5.0,5.0,4.0,5,3.0,5.0,4.0,111,107,satisfied
77662,F,loyal,23,business,eco,689,3.0,1.0,1.0,1.0,3.0,3.0,2.0,3.0,1.0,3.0,4,1.0,3.0,3.0,62,100,neutral or dissatisfied
126285,F,loyal,65,personal,eco,468,1.0,2.0,1.0,3.0,1.0,4.0,3.0,2.0,2.0,1.0,2,1.0,2.0,2.0,38,35,neutral or dissatisfied
5396,M,loyal,45,personal,eco,733,4.0,3.0,4.0,3.0,2.0,4.0,2.0,2.0,4.0,4.0,2,2.0,2.0,2.0,25,40,neutral or dissatisfied
76531,M,loyal,51,business,business,3135,1.0,1.0,1.0,1.0,4.0,4.0,5.0,4.0,4.0,4.0,4,4.0,4.0,3.0,28,65,satisfied
22104,F,disloyal,28,business,eco,743,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,3,2.0,4.0,4.0,70,60,satisfied
77167,F,loyal,36,personal,eco,1450,4.0,2.0,4.0,3.0,5.0,4.0,5.0,5.0,2.0,1.0,4,4.0,3.0,5.0,101,76,neutral or dissatisfied
18543,F,disloyal,25,business,eco,190,4.0,2.0,4.0,4.0,4.0,5.0,4.0,3.0,3.0,4.0,4,4.0,3.0,4.0,230,232,neutral or dissatisfied
117846,F,loyal,33,business,business,2133,4.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,4.0,2.0,3,4.0,4.0,4.0,146,129,neutral or dissatisfied
63395,F,loyal,11,personal,eco,447,4.0,5.0,4.0,2.0,1.0,4.0,1.0,1.0,3.0,3.0,5,4.0,4.0,1.0,41,47,neutral or dissatisfied
50574,M,loyal,33,personal,eco,337,5.0,4.0,5.0,3.0,1.0,5.0,1.0,1.0,1.0,5.0,3,3.0,3.0,1.0,22,56,satisfied
110998,F,disloyal,24,business,eco,319,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2,3.0,2.0,2.0,28,103,neutral or dissatisfied
93764,M,loyal,7,personal,eco,368,3.0,2.0,1.0,3.0,3.0,1.0,5.0,3.0,2.0,2.0,2,4.0,3.0,3.0,93,110,neutral or dissatisfied
41308,M,disloyal,21,business,eco,802,3.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,1.0,1,2.0,1.0,3.0,33,32,neutral or dissatisfied
13175,M,loyal,44,business,business,3276,2.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2,4.0,2.0,4.0,92,79,neutral or dissatisfied
121841,F,loyal,49,business,business,449,2.0,4.0,4.0,4.0,1.0,2.0,3.0,2.0,2.0,2.0,2,3.0,2.0,2.0,39,38,neutral or dissatisfied
5082,F,loyal,66,business,eco,235,1.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,2.0,3.0,3,1.0,3.0,1.0,116,216,neutral or dissatisfied
46771,M,loyal,33,personal,eco plus,125,1.0,1.0,1.0,1.0,4.0,1.0,4.0,4.0,1.0,1.0,1,3.0,1.0,4.0,23,42,neutral or dissatisfied
39523,F,loyal,60,personal,eco,852,2.0,4.0,2.0,1.0,3.0,5.0,4.0,3.0,3.0,2.0,3,4.0,3.0,4.0,124,111,neutral or dissatisfied
25256,F,disloyal,34,business,eco,425,3.0,3.0,3.0,5.0,4.0,3.0,4.0,4.0,5.0,2.0,2,5.0,5.0,4.0,80,69,neutral or dissatisfied
121354,F,disloyal,22,business,business,430,4.0,,4.0,5.0,4.0,3.0,3.0,4.0,4.0,5.0,4,3.0,3.0,3.0,359,379,satisfied
58358,M,disloyal,37,business,eco,246,2.0,1.0,2.0,4.0,3.0,2.0,4.0,3.0,4.0,5.0,3,3.0,4.0,3.0,23,36,neutral or dissatisfied
108323,M,disloyal,25,business,eco,1125,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,4,3.0,4.0,1.0,45,40,neutral or dissatisfied
